description,title,price,category,image
AH-8306,Овощечистка Harry Kitchen сердца AH-8306 (216шт),128.75,"Кухонные принадлежности, Кухонные принадлежности > Овощечистки и рыбочистки",https://hoz-mos.ru/wp-content/uploads/2024/11/d0bed0b2d0bed189d0b5d187d0b8d181d182d0bad0b0-harry-kitchen-d181d0b5d180d0b4d186d0b0-ah-8306-216d188d182.jpg
M045A,Овощечистка max M045A(72шт),155.94999999999999,"Кухонные принадлежности, Кухонные принадлежности > Овощечистки и рыбочистки",https://hoz-mos.ru/wp-content/uploads/2024/11/d0bed0b2d0bed189d0b5d187d0b8d181d182d0bad0b0-max-m045a72d188d182.jpg
AH-OVTR-H,Овощечистка MEAT HUMMER   - AH-OVTR-H(144шт),144.03,"Кухонные принадлежности, Кухонные принадлежности > Овощечистки и рыбочистки",https://hoz-mos.ru/wp-content/uploads/2024/11/d0bed0b2d0bed189d0b5d187d0b8d181d182d0bad0b0-meat-hummer-ah-ovtr-h144d188d182.jpg
AH-2639,Овощечистка TAI YING BH-1629 (144шт),137,"Кухонные принадлежности, Кухонные принадлежности > Овощечистки и рыбочистки",https://hoz-mos.ru/wp-content/uploads/2024/11/d0bed0b2d0bed189d0b5d187d0b8d181d182d0bad0b0-shengua-ah-2639-72d188d182.jpg
AH-268,Овощечистка SHENGUA матовая AH-268(72шт),150.72999999999999,"Кухонные принадлежности, Кухонные принадлежности > Овощечистки и рыбочистки",https://hoz-mos.ru/wp-content/uploads/2024/11/d0bed0b2d0bed189d0b5d187d0b8d181d182d0bad0b0-shengua-d0bcd0b0d182d0bed0b2d0b0d18f-ah-26872d188d182.jpg
AH-001,Овощечистка TITAN - AH-001,164.94,"Кухонные принадлежности, Кухонные принадлежности > Овощечистки и рыбочистки",https://hoz-mos.ru/wp-content/uploads/2024/11/d0bed0b2d0bed189d0b5d187d0b8d181d182d0bad0b0-titan-ah-001.jpg
AH-OV,Овощечистка TITAN -AH-OV (160 шт) AH-046,151.31,"Кухонные принадлежности, Кухонные принадлежности > Овощечистки и рыбочистки",https://hoz-mos.ru/wp-content/uploads/2024/11/d0bed0b2d0bed189d0b5d187d0b8d181d182d0bad0b0-titan-ah-ov-160-d188d182-ah-046.jpg
BV-001,Овощечистка VETTA - BV-001 (120шт),93.790000000000006,"Кухонные принадлежности, Кухонные принадлежности > Овощечистки и рыбочистки",https://hoz-mos.ru/wp-content/uploads/2024/11/d0bed0b2d0bed189d0b5d187d0b8d181d182d0bad0b0-vetta-bv-001-120d188d182.jpg
AH-171,Овощечистка YIBOO AH-171 (360шт),47.359999999999999,"Кухонные принадлежности, Кухонные принадлежности > Овощечистки и рыбочистки",https://hoz-mos.ru/wp-content/uploads/2024/11/d0bed0b2d0bed189d0b5d187d0b8d181d182d0bad0b0-yiboo-ah-171-360d188d182.jpg
AH-8302,Овощечистка из нержавеющей стали  Harry Kitchen AH-8302 (216шт),163.19999999999999,"Кухонные принадлежности, Кухонные принадлежности > Овощечистки и рыбочистки",https://hoz-mos.ru/wp-content/uploads/2024/11/d0bed0b2d0bed189d0b5d187d0b8d181d182d0bad0b0-d0b8d0b7-d0bdd0b5d180d0b6d0b0d0b2d0b5d18ed189d0b5d0b9-d181d182d0b0d0bbd0b8-harry-kitchen-ah-8302.jpg
884-004,"Овощечистка из нержавеющей стали 13,5х5,5см. - 884-004",106.05,"Кухонные принадлежности, Кухонные принадлежности > Овощечистки и рыбочистки",https://hoz-mos.ru/wp-content/uploads/2024/11/d0bed0b2d0bed189d0b5d187d0b8d181d182d0bad0b0-d0b8d0b7-d0bdd0b5d180d0b6d0b0d0b2d0b5d18ed189d0b5d0b9-d181d182d0b0d0bbd0b8-135d18555d181.jpg
AH-8303,Овощечистка из нержавеющей стали Harry Kitchen AH-8303,160.53999999999999,"Кухонные принадлежности, Кухонные принадлежности > Овощечистки и рыбочистки",https://hoz-mos.ru/wp-content/uploads/2024/11/d0bed0b2d0bed189d0b5d187d0b8d181d182d0bad0b0-d0b8d0b7-d0bdd0b5d180d0b6d0b0d0b2d0b5d18ed189d0b5d0b9-d181d182d0b0d0bbd0b8-harry-kitchen-ah-8303.jpg
ЛБ-172,Овощечистка комфорт лб-172,64.049999999999997,"Кухонные принадлежности, Кухонные принадлежности > Овощечистки и рыбочистки",https://hoz-mos.ru/wp-content/uploads/2024/11/ovoshhechistka-komfort-kislovodczk-lb-172.jpg
A-81A,Овощечистка прозрачная    A-81A (180шт),54.289999999999999,"Кухонные принадлежности, Кухонные принадлежности > Овощечистки и рыбочистки",https://hoz-mos.ru/wp-content/uploads/2024/11/d0bed0b2d0bed189d0b5d187d0b8d181d182d0bad0b0-d0bfd180d0bed0b7d180d0b0d187d0bdd0b0d18f-a-81a-180d188d182.jpg
7778,Овощечистка прямая  с пластмассовой ручкой mini max,50.770000000000003,"Кухонные принадлежности, Кухонные принадлежности > Овощечистки и рыбочистки",https://hoz-mos.ru/wp-content/uploads/2024/11/d0bed0b2d0bed189d0b5d187d0b8d181d182d0bad0b0-d0bfd180d18fd0bcd0b0d18f-d181-d0bfd0bbd0b0d181d182d0bcd0b0d181d181d0bed0b2d0bed0b9-d180.jpg
ЛБ-160,Овощечистка прямая (белый) - OV-08,57.75,"Кухонные принадлежности, Кухонные принадлежности > Овощечистки и рыбочистки",https://hoz-mos.ru/wp-content/uploads/2024/11/d0bed0b2d0bed189d0b5d187d0b8d181d182d0bad0b0-d0bfd180d18fd0bcd0b0d18f-d0b1d0b5d0bbd18bd0b9-ov-08.jpg
AH-2641,Овощечистка прямая SHENGUA AH-2641(72шт),189.25,"Кухонные принадлежности, Кухонные принадлежности > Овощечистки и рыбочистки",https://hoz-mos.ru/wp-content/uploads/2024/11/d0bed0b2d0bed189d0b5d187d0b8d181d182d0bad0b0-d0bfd180d18fd0bcd0b0d18f-shengua-ah-264172d188d182.jpg
77.537899999999993,Овощечистка СКРАБ двухсторонняя,75.079999999999998,"Кухонные принадлежности, Кухонные принадлежности > Овощечистки и рыбочистки",https://hoz-mos.ru/wp-content/uploads/2024/11/d0bed0b2d0bed189d0b5d187d0b8d181d182d0bad0b0-d181d0bad180d0b0d0b1-d0b4d0b2d183d185d181d182d0bed180d0bed0bdd0bdd18fd18f.jpg
OV-25,Овощечистка ЭКОНОМКА с пластиковой ручкой - OV-25,44.100000000000001,"Кухонные принадлежности, Кухонные принадлежности > Овощечистки и рыбочистки",https://hoz-mos.ru/wp-content/uploads/2024/11/d0bed0b2d0bed189d0b5d187d0b8d181d182d0bad0b0-d18dd0bad0bed0bdd0bed0bcd0bad0b0-d181-d0bfd0bbd0b0d181d182d0b8d0bad0bed0b2d0bed0b9-d180.jpg
ЛБ-159,Овощечистка-рогатка (белый)   - OV-19,59.850000000000001,"Кухонные принадлежности, Кухонные принадлежности > Овощечистки и рыбочистки",https://hoz-mos.ru/wp-content/uploads/2024/11/d0bed0b2d0bed189d0b5d187d0b8d181d182d0bad0b0-d180d0bed0b3d0b0d182d0bad0b0-d0b1d0b5d0bbd18bd0b9-ov-19.jpg
,"Огнетушитель порошковый ОП-2(з) АВСЕ, алюминий, масса заряда 2 кг",407,,
AH-84,Ограничитель для окон металлическая на 5 мес BH-431,84,"Электротовары и ремонт > Инструменты, Электротовары и ремонт",https://hoz-mos.ru/wp-content/uploads/2024/11/ogranichitel-dlya-okon-metallicheskaya.jpg
AH-83,Ограничитель для пластиковых окон на 4 позиции,44.43,"Электротовары и ремонт > Инструменты, Электротовары и ремонт",https://hoz-mos.ru/wp-content/uploads/2024/11/d0bed0b3d180d0b0d0bdd0b8d187d0b8d182d0b5d0bbd18c-d0b4d0bbd18f-d0bfd0bbd0b0d181d182d0b8d0bad0bed0b2d18bd185-d0bed0bad0bed0bd-d0bdd0b0-4.jpg
AH-85,Ограничитель пластмассовый 3060-5,44.43,"Электротовары и ремонт > Фурнитура, Электротовары и ремонт",https://hoz-mos.ru/wp-content/uploads/2024/11/d0bed0b3d180d0b0d0bdd0b8d187d0b8d182d0b5d0bbd18c-d0bfd0bbd0b0d181d182d0bcd0b0d181d181d0bed0b2d18bd0b9-3060-5.jpg
AH-20-05,Окномойка   с телескопической ручкой (черная) - BH-20-05(100шт),154.13999999999999,"Товары для дома и дачи, Товары для дома и дачи > Товары для уборки",https://hoz-mos.ru/wp-content/uploads/2024/11/oknomojka-s-teleskopicheskoj-ruchkoj-ch.jpg
AH-OM,Окномойка с металлической ручкой (маленькая) BH-OM (100шт),161.69999999999999,"Товары для дома и дачи, Товары для дома и дачи > Товары для уборки",https://hoz-mos.ru/wp-content/uploads/2024/11/oknomojka-s-metallicheskoj-ruchkoj-mal.jpg
AH-9002 ,Зажигалка для газовой плиты Flex AH-9002 (144шт),103.95,"Хозяйственные товары > Зажигалки и горелки, Хозяйственные товары",https://hoz-mos.ru/wp-content/uploads/2024/11/d0b7d0b0d0b6d0b8d0b3d0b0d0bbd0bad0b0-d0b4d0bbd18f-d0b3d0b0d0b7d0bed0b2d0bed0b9-d0bfd0bbd0b8d182d18b-flex-ah-9002-144d188d182.jpg
BH-1-66,Нейлоновые стяжки черные 4*250мм BH-1-66 (200шт),66.150000000000006,"Электротовары и ремонт > Инструменты, Электротовары и ремонт",https://hoz-mos.ru/wp-content/uploads/2023/10/d0bdd0b5d0b9d0bbd0bed0bdd0bed0b2d18bd0b5-d181d182d18fd0b6d0bad0b8-d187d0b5d180d0bdd18bd0b5-4400d0bcd0bc-bh-1-69-100d188d182.jpg
MR-403-BLUE,Кофеварка MAESTRO MR-403-BLUE,1327.0899999999999,"Бытовые электроприборы, Бытовые электроприборы > Кофеварки и кофемолки",
MR-450-BLUE,Кофемолка MAESTRO MR-450-BLUE,1153.5899999999999,"Бытовые электроприборы, Бытовые электроприборы > Кофеварки и кофемолки",https://hoz-mos.ru/wp-content/uploads/2023/10/mr-450-blue-d0bad0bed184d0b5d0bcd0bed0bbd0bad0b0-maestro.jpg
MR-450-WHITE,Кофемолка MAESTRO MR-450-WHITE,1061.1500000000001,"Бытовые электроприборы, Бытовые электроприборы > Кофеварки и кофемолки",https://hoz-mos.ru/wp-content/uploads/2023/10/mr-450-white-d0bad0bed184d0b5d0bcd0bed0bbd0bad0b0-maestro.jpg
MR-451,Кофемолка MAESTRO MR-451,1311.27,"Бытовые электроприборы, Бытовые электроприборы > Кофеварки и кофемолки",https://hoz-mos.ru/wp-content/uploads/2023/10/mr-451-d0bad0bed184d0b5d0bcd0bed0bbd0bad0b0-maestro.jpg
MR-452-BLACK,Кофемолка MAESTRO MR-452-BLACK,1024.51,"Бытовые электроприборы, Бытовые электроприборы > Кофеварки и кофемолки",https://hoz-mos.ru/wp-content/uploads/2023/10/mr-452-black-d0bad0bed184d0b5d0bcd0bed0bbd0bad0b0-maestro.jpg
MR-453-WHITE,Кофемолка MAESTRO MR-453-WHITE,1087.1099999999999,"Бытовые электроприборы, Бытовые электроприборы > Кофеварки и кофемолки",https://hoz-mos.ru/wp-content/uploads/2023/10/mr-453-white-d0bad0bed184d0b5d0bcd0bed0bbd0bad0b0-maestro.jpg
MR-454,Кофемолка MAESTRO MR-454,1226.6199999999999,"Бытовые электроприборы, Бытовые электроприборы > Кофеварки и кофемолки",https://hoz-mos.ru/wp-content/uploads/2023/10/mr-454-d0bad0bed184d0b5d0bcd0bed0bbd0bad0b0-maestro.jpg
MR-500NEW,"Миксер MAESTRO мощность 200 W, MR-500NEW",969.53999999999996,"Бытовые электроприборы, Бытовые электроприборы > Кофеварки и кофемолки",https://hoz-mos.ru/wp-content/uploads/2023/10/mr-500new-d0bcd0b8d0bad181d0b5d180-maestro-200-w.jpg
MR-501-BLUE,"Миксер MAESTRO, мощность 300 W, MR-501-BLUE",1135.97,"Бытовые электроприборы > Блендеры и миксеры, Бытовые электроприборы",https://hoz-mos.ru/wp-content/uploads/2023/10/mr-501-blue-d0bcd0b8d0bad181d0b5d180-maestro-300-w.jpg
MR-501-GREEN,"Миксер MAESTRO мощность 300 W, MR-501-GREEN",1135.97,"Бытовые электроприборы > Блендеры и миксеры, Бытовые электроприборы",https://hoz-mos.ru/wp-content/uploads/2023/10/mr-501-green-d0bcd0b8d0bad181d0b5d180-maestro-300-w.jpg
MR-502-BROWN,"Миксер MAESTRO мощность 300 W, MR-502-BROWN",1209.1900000000001,"Бытовые электроприборы > Блендеры и миксеры, Бытовые электроприборы",https://hoz-mos.ru/wp-content/uploads/2023/10/mr-502-brown-d0bcd0b8d0bad181d0b5d180-maestro-300-w.jpg
MR-502-GREY,"Миксер MAESTRO мощность 300 W, MR-502-GREY",1203.1500000000001,"Бытовые электроприборы > Блендеры и миксеры, Бытовые электроприборы",https://hoz-mos.ru/wp-content/uploads/2023/10/mr-502-grey-d0bcd0b8d0bad181d0b5d180-maestro-300-w.jpg
MR-505-BLACK,"Миксер MAESTRO мощность 400 W, MR-505-BLACK",1736.1900000000001,"Бытовые электроприборы > Блендеры и миксеры, Бытовые электроприборы",https://hoz-mos.ru/wp-content/uploads/2023/10/mr-505-black-d0bcd0b8d0bad181d0b5d180-maestro-400-w.jpg
MR-510,"Блендер MAESTRO погружной, со стаканом, мощность 300 W, MR-510",1323.01,"Бытовые электроприборы > Блендеры и миксеры, Бытовые электроприборы",https://hoz-mos.ru/wp-content/uploads/2023/10/mr-510-d0b1d0bbd0b5d0bdd0b4d0b5d180-d0bfd0bed0b3d180d183d0b6d0bdd0bed0b9-d181d182d0b0d0bad0b0d0bd-maestro-300-w.jpg
MR-511,"Блендер MAESTRO погружной, со стаканом, мощность 500 W, MR-511",1568.0699999999999,"Бытовые электроприборы > Блендеры и миксеры, Бытовые электроприборы",https://hoz-mos.ru/wp-content/uploads/2023/10/mr-511-d0b1d0bbd0b5d0bdd0b4d0b5d180-d0bfd0bed0b3d180d183d0b6d0bdd0bed0b9-d181d182d0b0d0bad0b0d0bd-maestro-500-w.jpg
MR-551,"Миксер-чашка MAESTRO, мощность 300 W, MR-551",1597.0699999999999,"Бытовые электроприборы > Блендеры и миксеры, Бытовые электроприборы",https://hoz-mos.ru/wp-content/uploads/2023/10/mr-551-d0bcd0b8d0bad181d0b5d180-d187d0b0d188d0bad0b0-maestro-300-w.jpg
MR-552NEW,"Миксер-чашка MAESTRO мощность 300 W, MR-552NEW",1570.3499999999999,"Бытовые электроприборы > Блендеры и миксеры, Бытовые электроприборы",https://hoz-mos.ru/wp-content/uploads/2023/10/mr-552new-d0bcd0b8d0bad181d0b5d180-d187d0b0d188d0bad0b0-maestro-300-w.jpg
MR-554,"Миксер-чашка MAESTRO мощность 300 W, MR-554",1747.47,"Бытовые электроприборы > Блендеры и миксеры, Бытовые электроприборы",https://hoz-mos.ru/wp-content/uploads/2023/10/mr-554-d0bcd0b8d0bad181d0b5d180-d187d0b0d188d0bad0b0-300-w-maestro.jpg
MR-555NEW,"Миксер-чашка MAESTRO мощность 400 W, MR-555NEW",2127.6500000000001,"Бытовые электроприборы > Блендеры и миксеры, Бытовые электроприборы",https://hoz-mos.ru/wp-content/uploads/2023/10/mr-555new-d0bcd0b8d0bad181d0b5d180-d187d0b0d188d0bad0b0-maestro-400-w.jpg
MR-559-BLACK,"Миксер MAESTRO с чашей, мощность 1000 W, MR-559-BLACK",154334581200000,"Бытовые электроприборы > Блендеры и миксеры, Бытовые электроприборы",https://hoz-mos.ru/wp-content/uploads/2023/10/mr-559-black-d0bcd0b8d0bad181d0b5d180-d181-d187d0b0d188d0b5d0b9-1000-d0b2d182-maestro.jpg
