title,price,product_code,description,sizes,images,category
Мужские шорты-чинос свободного кроя с боковыми карманами и резинкой на талии из смесового льна бежевого цвета,"₺699,00",mpn:BR242080-BEJ,,"S,M,L,XL,XXL","https://static.ticimax.cloud/cdn-cgi/image/width=951,quality=99/63159/uploads/urunresimleri/buyuk/Erkek-yandan-cepli-beli-lastikli-keten-69b216.jpg,https://static.ticimax.cloud/cdn-cgi/image/width=951,quality=99/63159/uploads/urunresimleri/buyuk/Erkek-yandan-cepli-beli-lastikli-keten-949d-0.jpg,https://static.ticimax.cloud/cdn-cgi/image/width=951,quality=99/63159/uploads/urunresimleri/buyuk/Erkek-yandan-cepli-beli-lastikli-keten--1db24.jpg,https://static.ticimax.cloud/cdn-cgi/image/width=951,quality=99/63159/uploads/urunresimleri/buyuk/Erkek-yandan-cepli-beli-lastikli-keten-45c92f.jpg,https://static.ticimax.cloud/cdn-cgi/image/width=951,quality=99/63159/uploads/urunresimleri/buyuk/Erkek-yandan-cepli-beli-lastikli-keten-7-4959.jpg,https://static.ticimax.cloud/cdn-cgi/image/width=951,quality=99/63159/uploads/urunresimleri/buyuk/Erkek-yandan-cepli-beli-lastikli-keten-1b-8d7.jpg,https://static.ticimax.cloud/cdn-cgi/image/width=951,quality=99/63159/uploads/urunresimleri/buyuk/Erkek-yandan-cepli-beli-lastikli-keten-e-d486.jpg,https://static.ticimax.cloud/cdn-cgi/image/width=951,quality=99/63159/uploads/urunresimleri/buyuk/Erkek-yandan-cepli-beli-lastikli-keten-baaccf.jpg",Мужчинам>Шорты
Мужские облегающие брюки-чинос с обычной талией и боковыми карманами серого цвета,"₺449,00",mpn:BR242250-GRİ,,"28,30,32,34,36","https://static.ticimax.cloud/cdn-cgi/image/width=951,quality=99/63159/uploads/urunresimleri/buyuk/Erkek-yandan-cepli-normal-bel-slim-fit--b0b6-.jpg,https://static.ticimax.cloud/cdn-cgi/image/width=951,quality=99/63159/uploads/urunresimleri/buyuk/Erkek-yandan-cepli-normal-bel-slim-fit-2-acbd.jpg,https://static.ticimax.cloud/cdn-cgi/image/width=951,quality=99/63159/uploads/urunresimleri/buyuk/Erkek-yandan-cepli-normal-bel-slim-fit-d4-423.jpg,https://static.ticimax.cloud/cdn-cgi/image/width=951,quality=99/63159/uploads/urunresimleri/buyuk/Erkek-yandan-cepli-normal-bel-slim-fit-9-9a61.jpg,https://static.ticimax.cloud/cdn-cgi/image/width=951,quality=99/63159/uploads/urunresimleri/buyuk/Erkek-yandan-cepli-normal-bel-slim-fit-ac5609.jpg,https://static.ticimax.cloud/cdn-cgi/image/width=951,quality=99/63159/uploads/urunresimleri/buyuk/Erkek-yandan-cepli-normal-bel-slim-fit-023-07.jpg,https://static.ticimax.cloud/cdn-cgi/image/width=951,quality=99/63159/uploads/urunresimleri/buyuk/Erkek-yandan-cepli-normal-bel-slim-fit--add7-.jpg,https://static.ticimax.cloud/cdn-cgi/image/width=951,quality=99/63159/uploads/urunresimleri/buyuk/Erkek-yandan-cepli-normal-bel-slim-fit-5b-4b5.jpg,https://static.ticimax.cloud/cdn-cgi/image/width=951,quality=99/63159/uploads/urunresimleri/buyuk/Erkek-yandan-cepli-normal-bel-slim-fit-bfcb9e.jpg",Мужчинам>Брюки
"Мужские шорты для бега трусцой с прорезиненной талией и боковыми карманами, льняные текстурированные расслабленные шорты для бега, Стоун","₺589,00",mpn:BR242020-TAŞ,,"S,M,L,XL,XXL","https://static.ticimax.cloud/cdn-cgi/image/width=951,quality=99/63159/uploads/urunresimleri/buyuk/Erkek-yandan-cepli-beli-lastikli-keten-14a65-.jpg,https://static.ticimax.cloud/cdn-cgi/image/width=951,quality=99/63159/uploads/urunresimleri/buyuk/Erkek-yandan-cepli-beli-lastikli-keten-326b-4.jpg,https://static.ticimax.cloud/cdn-cgi/image/width=951,quality=99/63159/uploads/urunresimleri/buyuk/Erkek-yandan-cepli-beli-lastikli-keten-473312.jpg,https://static.ticimax.cloud/cdn-cgi/image/width=951,quality=99/63159/uploads/urunresimleri/buyuk/Erkek-yandan-cepli-beli-lastikli-keten-7-465d.jpg,https://static.ticimax.cloud/cdn-cgi/image/width=951,quality=99/63159/uploads/urunresimleri/buyuk/Erkek-yandan-cepli-beli-lastikli-keten-5-4d3d.jpg,https://static.ticimax.cloud/cdn-cgi/image/width=951,quality=99/63159/uploads/urunresimleri/buyuk/Erkek-yandan-cepli-beli-lastikli-keten-81e5f3.jpg,https://static.ticimax.cloud/cdn-cgi/image/width=951,quality=99/63159/uploads/urunresimleri/buyuk/Erkek-yandan-cepli-beli-lastikli-keten-47d0-9.jpg,https://static.ticimax.cloud/cdn-cgi/image/width=951,quality=99/63159/uploads/urunresimleri/buyuk/Erkek-yandan-cepli-beli-lastikli-keten-a1-4ee.jpg",Мужчинам>Шорты
"Мужские шорты-чинос свободного кроя с боковыми карманами на талии, прорезиненные льняные шорты Ecru","₺499,00",mpn:BR242230-EKRU,,"28,30,32,34,36,38","https://static.ticimax.cloud/cdn-cgi/image/width=951,quality=99/63159/uploads/urunresimleri/buyuk/Erkek-yandan-cepli-beli-lastikli-keten-1-e605.jpg,https://static.ticimax.cloud/cdn-cgi/image/width=951,quality=99/63159/uploads/urunresimleri/buyuk/Erkek-yandan-cepli-beli-lastikli-keten-e87-49.jpg,https://static.ticimax.cloud/cdn-cgi/image/width=951,quality=99/63159/uploads/urunresimleri/buyuk/Erkek-yandan-cepli-beli-lastikli-keten-0-a6d2.jpg,https://static.ticimax.cloud/cdn-cgi/image/width=951,quality=99/63159/uploads/urunresimleri/buyuk/Erkek-yandan-cepli-beli-lastikli-keten-3a3-f4.jpg,https://static.ticimax.cloud/cdn-cgi/image/width=951,quality=99/63159/uploads/urunresimleri/buyuk/Erkek-yandan-cepli-beli-lastikli-keten--73897.jpg,https://static.ticimax.cloud/cdn-cgi/image/width=951,quality=99/63159/uploads/urunresimleri/buyuk/Erkek-yandan-cepli-beli-lastikli-keten-e3-e03.jpg,https://static.ticimax.cloud/cdn-cgi/image/width=951,quality=99/63159/uploads/urunresimleri/buyuk/Erkek-yandan-cepli-beli-lastikli-keten-1e-45c.jpg,https://static.ticimax.cloud/cdn-cgi/image/width=951,quality=99/63159/uploads/urunresimleri/buyuk/Erkek-yandan-cepli-beli-lastikli-keten-2-c67e.jpg",Мужчинам>Шорты
"Мужские классические шорты-чинос с расслабленной талией и боковыми карманами, белые","₺639,00",mpn:BR242100-BEYAZ,,"30,31,32,33,34,36,38","https://static.ticimax.cloud/cdn-cgi/image/width=951,quality=99/63159/uploads/urunresimleri/buyuk/Erkek-yandan-cepli-klasik-bel-relaxed--b8b6-4.jpg,https://static.ticimax.cloud/cdn-cgi/image/width=951,quality=99/63159/uploads/urunresimleri/buyuk/Erkek-yandan-cepli-klasik-bel-relaxed--5-4c1d.jpg,https://static.ticimax.cloud/cdn-cgi/image/width=951,quality=99/63159/uploads/urunresimleri/buyuk/Erkek-yandan-cepli-klasik-bel-relaxed--6c9-3a.jpg,https://static.ticimax.cloud/cdn-cgi/image/width=951,quality=99/63159/uploads/urunresimleri/buyuk/Erkek-yandan-cepli-klasik-bel-relaxed--cb20f3.jpg,https://static.ticimax.cloud/cdn-cgi/image/width=951,quality=99/63159/uploads/urunresimleri/buyuk/Erkek-yandan-cepli-klasik-bel-relaxed--156-24.jpg,https://static.ticimax.cloud/cdn-cgi/image/width=951,quality=99/63159/uploads/urunresimleri/buyuk/Erkek-yandan-cepli-klasik-bel-relaxed--5adee0.jpg,https://static.ticimax.cloud/cdn-cgi/image/width=951,quality=99/63159/uploads/urunresimleri/buyuk/Erkek-yandan-cepli-klasik-bel-relaxed--0c7672.jpg,https://static.ticimax.cloud/cdn-cgi/image/width=951,quality=99/63159/uploads/urunresimleri/buyuk/Erkek-yandan-cepli-klasik-bel-relaxed---a386-.jpg",Мужчинам>Шорты
"Мужские классические шорты-чинос с расслабленной талией и боковыми карманами, черные","₺639,00",mpn:BR242100-SİYAH,,"30,31,32,33,34,36,38","https://static.ticimax.cloud/cdn-cgi/image/width=951,quality=99/63159/uploads/urunresimleri/buyuk/Erkek-yandan-cepli-klasik-bel-relaxed--5-84e2.jpg,https://static.ticimax.cloud/cdn-cgi/image/width=951,quality=99/63159/uploads/urunresimleri/buyuk/Erkek-yandan-cepli-klasik-bel-relaxed---41ba-.jpg,https://static.ticimax.cloud/cdn-cgi/image/width=951,quality=99/63159/uploads/urunresimleri/buyuk/Erkek-yandan-cepli-klasik-bel-relaxed--8a-b16.jpg,https://static.ticimax.cloud/cdn-cgi/image/width=951,quality=99/63159/uploads/urunresimleri/buyuk/Erkek-yandan-cepli-klasik-bel-relaxed--8f-4fb.jpg,https://static.ticimax.cloud/cdn-cgi/image/width=951,quality=99/63159/uploads/urunresimleri/buyuk/Erkek-yandan-cepli-klasik-bel-relaxed--d44e-4.jpg,https://static.ticimax.cloud/cdn-cgi/image/width=951,quality=99/63159/uploads/urunresimleri/buyuk/Erkek-yandan-cepli-klasik-bel-relaxed--6-9de8.jpg,https://static.ticimax.cloud/cdn-cgi/image/width=951,quality=99/63159/uploads/urunresimleri/buyuk/Erkek-yandan-cepli-klasik-bel-relaxed--6111c9.jpg,https://static.ticimax.cloud/cdn-cgi/image/width=951,quality=99/63159/uploads/urunresimleri/buyuk/Erkek-yandan-cepli-klasik-bel-relaxed--cff477.jpg",Мужчинам>Шорты
Мужские классические шорты-чинос с расслабленной талией и боковыми карманами бежевого цвета,"₺639,00",mpn:BR242100-BEJ,,"30,31,32,33,34,36,38","https://static.ticimax.cloud/cdn-cgi/image/width=951,quality=99/63159/uploads/urunresimleri/buyuk/Erkek-yandan-cepli-klasik-bel-relaxed--f31-4e.jpg,https://static.ticimax.cloud/cdn-cgi/image/width=951,quality=99/63159/uploads/urunresimleri/buyuk/Erkek-yandan-cepli-klasik-bel-relaxed--e4f79-.jpg,https://static.ticimax.cloud/cdn-cgi/image/width=951,quality=99/63159/uploads/urunresimleri/buyuk/Erkek-yandan-cepli-klasik-bel-relaxed---0c757.jpg,https://static.ticimax.cloud/cdn-cgi/image/width=951,quality=99/63159/uploads/urunresimleri/buyuk/Erkek-yandan-cepli-klasik-bel-relaxed--13d65a.jpg,https://static.ticimax.cloud/cdn-cgi/image/width=951,quality=99/63159/uploads/urunresimleri/buyuk/Erkek-yandan-cepli-klasik-bel-relaxed--5c0a-4.jpg,https://static.ticimax.cloud/cdn-cgi/image/width=951,quality=99/63159/uploads/urunresimleri/buyuk/Erkek-yandan-cepli-klasik-bel-relaxed---a0ad2.jpg,https://static.ticimax.cloud/cdn-cgi/image/width=951,quality=99/63159/uploads/urunresimleri/buyuk/Erkek-yandan-cepli-klasik-bel-relaxed--3626d6.jpg",Мужчинам>Шорты
Мужские классические шорты-чинос с расслабленной талией и боковыми карманами темно-синего цвета,"₺639,00",mpn:BR242100-LACİVERT,,"30,31,32,33,34,36,38","https://static.ticimax.cloud/cdn-cgi/image/width=951,quality=99/63159/uploads/urunresimleri/buyuk/Erkek-yandan-cepli-klasik-bel-relaxed--7f3f16.jpg,https://static.ticimax.cloud/cdn-cgi/image/width=951,quality=99/63159/uploads/urunresimleri/buyuk/Erkek-yandan-cepli-klasik-bel-relaxed--4-a4f3.jpg,https://static.ticimax.cloud/cdn-cgi/image/width=951,quality=99/63159/uploads/urunresimleri/buyuk/Erkek-yandan-cepli-klasik-bel-relaxed--c2f3d-.jpg,https://static.ticimax.cloud/cdn-cgi/image/width=951,quality=99/63159/uploads/urunresimleri/buyuk/Erkek-yandan-cepli-klasik-bel-relaxed--a64d73.jpg,https://static.ticimax.cloud/cdn-cgi/image/width=951,quality=99/63159/uploads/urunresimleri/buyuk/Erkek-yandan-cepli-klasik-bel-relaxed--5-a63d.jpg,https://static.ticimax.cloud/cdn-cgi/image/width=951,quality=99/63159/uploads/urunresimleri/buyuk/Erkek-yandan-cepli-klasik-bel-relaxed--b2d-42.jpg,https://static.ticimax.cloud/cdn-cgi/image/width=951,quality=99/63159/uploads/urunresimleri/buyuk/Erkek-yandan-cepli-klasik-bel-relaxed--ffb0ff.jpg,https://static.ticimax.cloud/cdn-cgi/image/width=951,quality=99/63159/uploads/urunresimleri/buyuk/Erkek-yandan-cepli-klasik-bel-relaxed--f-b535.jpg",Мужчинам>Шорты
"Мужские шорты для бега трусцой с прорезиненной текстурой на талии и боковыми карманами, облегающие шорты Экрю","₺419,00",mpn:BR242090-EKRU,,"28,30,31,32,34,36,38,40","https://static.ticimax.cloud/cdn-cgi/image/width=951,quality=99/63159/uploads/urunresimleri/buyuk/Erkek-yandan-cepli-beli-lastikli-dokul-eb727b.jpg,https://static.ticimax.cloud/cdn-cgi/image/width=951,quality=99/63159/uploads/urunresimleri/buyuk/Erkek-yandan-cepli-beli-lastikli-dokul--a921-.jpg,https://static.ticimax.cloud/cdn-cgi/image/width=951,quality=99/63159/uploads/urunresimleri/buyuk/Erkek-yandan-cepli-beli-lastikli-dokul-8-736a.jpg,https://static.ticimax.cloud/cdn-cgi/image/width=951,quality=99/63159/uploads/urunresimleri/buyuk/Erkek-yandan-cepli-beli-lastikli-dokul-38-8d3.jpg,https://static.ticimax.cloud/cdn-cgi/image/width=951,quality=99/63159/uploads/urunresimleri/buyuk/Erkek-yandan-cepli-beli-lastikli-dokul-e3ed9a.jpg,https://static.ticimax.cloud/cdn-cgi/image/width=951,quality=99/63159/uploads/urunresimleri/buyuk/Erkek-yandan-cepli-beli-lastikli-dokul-dea-bc.jpg,https://static.ticimax.cloud/cdn-cgi/image/width=951,quality=99/63159/uploads/urunresimleri/buyuk/Erkek-yandan-cepli-beli-lastikli-dokul-e7e-9d.jpg,https://static.ticimax.cloud/cdn-cgi/image/width=951,quality=99/63159/uploads/urunresimleri/buyuk/Erkek-yandan-cepli-beli-lastikli-dokul-3-b392.jpg",Мужчинам>Шорты
Женские облегающие брюки-джоггер темно-синего цвета с прорезиненной талией и складками и боковыми карманами,"₺639,00",mpn:BR241161-LACİVERT,,"S,M,L,XL,XXL","https://static.ticimax.cloud/cdn-cgi/image/width=951,quality=99/63159/uploads/urunresimleri/buyuk/kadin-yandan-cepli-beli-lastikli-ve-pi-ebb3fb.jpg,https://static.ticimax.cloud/cdn-cgi/image/width=951,quality=99/63159/uploads/urunresimleri/buyuk/kadin-yandan-cepli-beli-lastikli-ve-pi-4870-8.jpg,https://static.ticimax.cloud/cdn-cgi/image/width=951,quality=99/63159/uploads/urunresimleri/buyuk/kadin-yandan-cepli-beli-lastikli-ve-pi-87b-83.jpg,https://static.ticimax.cloud/cdn-cgi/image/width=951,quality=99/63159/uploads/urunresimleri/buyuk/kadin-yandan-cepli-beli-lastikli-ve-pi-2f94ca.jpg,https://static.ticimax.cloud/cdn-cgi/image/width=951,quality=99/63159/uploads/urunresimleri/buyuk/kadin-yandan-cepli-beli-lastikli-ve-pi-4ee-8b.jpg,https://static.ticimax.cloud/cdn-cgi/image/width=951,quality=99/63159/uploads/urunresimleri/buyuk/kadin-yandan-cepli-beli-lastikli-ve-pi--92d1-.jpg,https://static.ticimax.cloud/cdn-cgi/image/width=951,quality=99/63159/uploads/urunresimleri/buyuk/kadin-yandan-cepli-beli-lastikli-ve-pi-ff-c06.jpg",Женщинам>Брюки
"Женские облегающие брюки-джоггер бежевого цвета с боковыми карманами на талии, прорезиненные и плиссированные","₺639,00",mpn:BR241161-BEJ,,"S,M,L,XL,XXL","https://static.ticimax.cloud/cdn-cgi/image/width=951,quality=99/63159/uploads/urunresimleri/buyuk/kadin-yandan-cepli-beli-lastikli-ve-pi-48-2af.jpg,https://static.ticimax.cloud/cdn-cgi/image/width=951,quality=99/63159/uploads/urunresimleri/buyuk/kadin-yandan-cepli-beli-lastikli-ve-pi-8f-42e.jpg,https://static.ticimax.cloud/cdn-cgi/image/width=951,quality=99/63159/uploads/urunresimleri/buyuk/kadin-yandan-cepli-beli-lastikli-ve-pi-d-468a.jpg,https://static.ticimax.cloud/cdn-cgi/image/width=951,quality=99/63159/uploads/urunresimleri/buyuk/kadin-yandan-cepli-beli-lastikli-ve-pi-f92276.jpg,https://static.ticimax.cloud/cdn-cgi/image/width=951,quality=99/63159/uploads/urunresimleri/buyuk/kadin-yandan-cepli-beli-lastikli-ve-pi-8fba-b.jpg,https://static.ticimax.cloud/cdn-cgi/image/width=951,quality=99/63159/uploads/urunresimleri/buyuk/kadin-yandan-cepli-beli-lastikli-ve-pi-3-b005.jpg,https://static.ticimax.cloud/cdn-cgi/image/width=951,quality=99/63159/uploads/urunresimleri/buyuk/kadin-yandan-cepli-beli-lastikli-ve-pi--83aa-.jpg",Женщинам>Брюки
Женские облегающие брюки для бега трусцой с прорезиненной талией и боковыми карманами и двойным ремешком для рысаков черного цвета,"₺639,00",mpn:BR242190-SİYAH,,"S,M,L,XL,XXL","https://static.ticimax.cloud/cdn-cgi/image/width=951,quality=99/63159/uploads/urunresimleri/buyuk/kadin-yandan-cepli-beli-lastikli-duble-d19-ca.jpg,https://static.ticimax.cloud/cdn-cgi/image/width=951,quality=99/63159/uploads/urunresimleri/buyuk/kadin-yandan-cepli-beli-lastikli-duble-352-de.jpg,https://static.ticimax.cloud/cdn-cgi/image/width=951,quality=99/63159/uploads/urunresimleri/buyuk/kadin-yandan-cepli-beli-lastikli-duble--4f50-.jpg,https://static.ticimax.cloud/cdn-cgi/image/width=951,quality=99/63159/uploads/urunresimleri/buyuk/kadin-yandan-cepli-beli-lastikli-duble-c-92a5.jpg,https://static.ticimax.cloud/cdn-cgi/image/width=951,quality=99/63159/uploads/urunresimleri/buyuk/kadin-yandan-cepli-beli-lastikli-duble-2844c5.jpg,https://static.ticimax.cloud/cdn-cgi/image/width=951,quality=99/63159/uploads/urunresimleri/buyuk/kadin-yandan-cepli-beli-lastikli-duble--03ee-.jpg",Женщинам>Брюки
"Женские облегающие штаны для бега трусцой с боковыми карманами и резинкой на талии, черные","₺639,00",mpn:BR242210-SİYAH,,"S,M,L,XL,XXL","https://static.ticimax.cloud/cdn-cgi/image/width=951,quality=99/63159/uploads/urunresimleri/buyuk/kadin-yandan-cepli-beli-lastikli-slim--4e7dfb.jpg,https://static.ticimax.cloud/cdn-cgi/image/width=951,quality=99/63159/uploads/urunresimleri/buyuk/kadin-yandan-cepli-beli-lastikli-slim--b-4383.jpg,https://static.ticimax.cloud/cdn-cgi/image/width=951,quality=99/63159/uploads/urunresimleri/buyuk/kadin-yandan-cepli-beli-lastikli-slim--2f-419.jpg,https://static.ticimax.cloud/cdn-cgi/image/width=951,quality=99/63159/uploads/urunresimleri/buyuk/kadin-yandan-cepli-beli-lastikli-slim--26e-86.jpg,https://static.ticimax.cloud/cdn-cgi/image/width=951,quality=99/63159/uploads/urunresimleri/buyuk/kadin-yandan-cepli-beli-lastikli-slim--bf77ec.jpg,https://static.ticimax.cloud/cdn-cgi/image/width=951,quality=99/63159/uploads/urunresimleri/buyuk/kadin-yandan-cepli-beli-lastikli-slim--46-d90.jpg,https://static.ticimax.cloud/cdn-cgi/image/width=951,quality=99/63159/uploads/urunresimleri/buyuk/kadin-yandan-cepli-beli-lastikli-slim--b9-5ba.jpg",Женщинам>Брюки
"Мужские шорты-чинос с боковыми карманами и прорезиненной талией, льняные, расслабленного покроя, светло-зеленые","₺499,00",mpn:BR242230-AÇIKYEŞİL,,"28,30,32,34,36,38","https://static.ticimax.cloud/cdn-cgi/image/width=951,quality=99/63159/uploads/urunresimleri/buyuk/Erkek-yandan-cepli-beli-lastikli-keten-7d95-c.jpg,https://static.ticimax.cloud/cdn-cgi/image/width=951,quality=99/63159/uploads/urunresimleri/buyuk/Erkek-yandan-cepli-beli-lastikli-keten-430-40.jpg,https://static.ticimax.cloud/cdn-cgi/image/width=951,quality=99/63159/uploads/urunresimleri/buyuk/Erkek-yandan-cepli-beli-lastikli-keten-564927.jpg,https://static.ticimax.cloud/cdn-cgi/image/width=951,quality=99/63159/uploads/urunresimleri/buyuk/Erkek-yandan-cepli-beli-lastikli-keten--5689-.jpg,https://static.ticimax.cloud/cdn-cgi/image/width=951,quality=99/63159/uploads/urunresimleri/buyuk/Erkek-yandan-cepli-beli-lastikli-keten--a7e53.jpg,https://static.ticimax.cloud/cdn-cgi/image/width=951,quality=99/63159/uploads/urunresimleri/buyuk/Erkek-yandan-cepli-beli-lastikli-keten--9811-.jpg,https://static.ticimax.cloud/cdn-cgi/image/width=951,quality=99/63159/uploads/urunresimleri/buyuk/Erkek-yandan-cepli-beli-lastikli-keten-55e-84.jpg,https://static.ticimax.cloud/cdn-cgi/image/width=951,quality=99/63159/uploads/urunresimleri/buyuk/Erkek-yandan-cepli-beli-lastikli-keten-fe-4e2.jpg",Мужчинам>Шорты
